ZIP,cluster_id,coverage_pct,can_skip,covered_by
94122,A_5mi_C11,91.6,True,"[('94112', 68.4), ('94110', 65.3), ('94080', 32.0), ('94015', 52.4), ('94121', 87.8), ('94066', 19.7), ('94116', 91.6), ('94118', 82.6), ('94117', 80.3), ('94044', 14.3), ('94114', 75.4), ('94115', 71.0), ('94107', 58.3), ('94131', 77.0), ('94123', 65.2), ('94127', 80.1), ('94105', 51.6), ('94158', 52.0)]"
95125,A_5mi_C11,75.2,False,"[('95035', 15.6), ('95123', 57.1), ('95051', 44.6), ('95014', 14.8), ('95127', 37.2), ('95111', 66.9), ('94087', 24.9), ('95124', 71.6), ('94086', 24.4), ('95008', 66.8), ('95136', 74.2), ('95148', 40.2), ('95129', 46.6), ('95050', 54.5), ('95120', 31.3), ('95121', 59.6), ('95118', 75.2), ('95070', 25.3), ('95131', 44.1), ('95134', 19.7), ('95032', 49.9), ('95054', 32.2), ('94089', 13.8), ('94085', 20.9), ('95030', 38.3)]"
95124,A_5mi_C11,84.6,False,"[('95123', 54.8), ('95051', 37.6), ('95014', 21.9), ('95127', 15.3), ('95111', 50.4), ('94087', 23.7), ('95125', 71.6), ('94086', 19.7), ('95008', 78.5), ('95136', 63.8), ('95148', 19.6), ('95129', 51.6), ('95050', 41.3), ('95120', 42.3), ('95121', 39.0), ('95118', 84.6), ('95070', 40.7), ('95131', 23.4), ('95032', 75.3), ('95054', 19.4), ('94085', 14.5), ('95030', 63.4)]"
94086,A_5mi_C11,89.0,False,"[('95035', 20.6), ('95051', 76.0), ('95014', 51.3), ('94087', 85.6), ('95125', 24.4), ('95124', 19.7), ('95008', 36.0), ('94303', 32.8), ('95129', 57.9), ('94025', 16.7), ('95050', 62.9), ('94040', 68.8), ('94043', 64.8), ('95118', 12.7), ('95070', 33.0), ('95131', 39.2), ('95134', 48.1), ('94306', 41.9), ('95054', 68.1), ('94024', 63.0), ('94089', 74.3), ('94085', 89.0), ('94022', 41.2), ('94301', 27.2), ('94041', 71.9), ('95030', 14.4)]"
95008,A_5mi_C11,78.5,False,"[('95123', 37.3), ('95051', 55.0), ('95014', 38.1), ('95127', 13.7), ('95111', 38.2), ('94087', 41.4), ('95125', 66.8), ('95124', 78.5), ('94086', 36.0), ('95136', 48.9), ('95148', 14.2), ('95129', 72.1), ('95050', 55.7), ('95120', 24.5), ('95121', 30.0), ('94040', 17.6), ('94043', 10.1), ('95118', 65.3), ('95070', 54.3), ('95131', 30.6), ('95134', 15.4), ('95032', 58.8), ('95054', 32.1), ('94024', 23.2), ('94089', 18.9), ('94085', 29.2), ('94041', 17.3), ('95030', 62.6)]"
95136,A_5mi_C11,84.9,False,"[('95123', 81.7), ('95051', 23.1), ('95127', 34.7), ('95111', 84.9), ('95125', 74.2), ('95124', 63.8), ('95008', 48.9), ('95148', 46.1), ('95129', 26.9), ('95050', 31.8), ('95120', 49.0), ('95121', 70.2), ('95118', 77.9), ('95070', 12.9), ('95131', 27.4), ('95032', 52.2), ('95054', 13.7), ('95030', 31.7)]"
94303,A_5mi_C11,80.7,False,"[('95051', 14.9), ('95014', 13.7), ('94087', 27.7), ('94086', 32.8), ('94025', 71.1), ('94061', 41.6), ('94404', 12.8), ('94040', 50.6), ('94043', 65.1), ('94070', 23.9), ('95134', 19.9), ('94002', 12.6), ('94306', 72.6), ('95054', 21.6), ('94024', 36.1), ('94089', 44.7), ('94085', 37.7), ('94022', 38.1), ('94301', 80.7), ('94041', 53.3), ('94065', 24.1)]"
95148,A_5mi_C11,75.3,False,"[('95035', 23.1), ('95123', 39.1), ('95127', 75.3), ('95111', 59.6), ('95125', 40.2), ('95124', 19.6), ('95008', 14.2), ('95136', 46.1), ('95050', 19.8), ('95120', 11.6), ('95121', 74.5), ('95118', 28.5), ('95131', 35.5), ('95134', 10.8), ('95054', 11.4)]"
94403,A_5mi_C11,84.5,False,"[('94080', 15.6), ('94066', 22.6), ('94010', 64.4), ('94025', 22.9), ('94044', 14.3), ('94061', 42.8), ('94404', 78.3), ('94070', 69.2), ('94002', 84.5), ('94402', 78.3), ('94030', 41.1), ('94301', 13.0), ('94065', 71.0)]"
94121,A_5mi_C11,87.8,False,"[('94112', 57.1), ('94110', 57.9), ('94080', 22.3), ('94015', 41.9), ('94122', 87.8), ('94066', 11.5), ('94116', 79.9), ('94118', 84.0), ('94117', 76.3), ('94114', 68.6), ('94115', 71.1), ('94107', 52.9), ('94131', 67.6), ('94123', 68.5), ('94127', 68.7), ('94105', 50.3), ('94158', 48.0)]"
94066,A_5mi_C11,80.1,False,"[('94112', 42.2), ('94110', 26.4), ('94080', 80.1), ('94015', 58.5), ('94122', 19.7), ('94403', 22.6), ('94121', 11.5), ('94010', 52.9), ('94116', 25.6), ('94118', 12.5), ('94117', 17.5), ('94044', 75.5), ('94404', 15.9), ('94114', 22.9), ('94115', 10.8), ('94107', 20.5), ('94131', 28.8), ('94002', 13.6), ('94402', 27.5), ('94030', 77.4), ('94127', 33.1), ('94158', 15.5)]"
94010,A_5mi_C11,74.7,False,"[('94112', 10.4), ('94080', 41.9), ('94015', 18.1), ('94403', 64.4), ('94066', 52.9), ('94044', 42.3), ('94061', 15.4), ('94404', 51.6), ('94070', 37.4), ('94002', 52.8), ('94402', 69.2), ('94030', 74.7), ('94065', 39.6)]"
94116,A_5mi_C11,91.6,True,"[('94112', 73.6), ('94110', 65.1), ('94080', 38.1), ('94015', 60.3), ('94122', 91.6), ('94121', 79.9), ('94066', 25.6), ('94118', 75.4), ('94117', 75.8), ('94044', 20.1), ('94114', 73.8), ('94115', 65.3), ('94107', 56.9), ('94131', 77.9), ('94123', 58.6), ('94030', 10.9), ('94127', 84.5), ('94105', 47.7), ('94158', 49.9)]"
95129,A_5mi_C11,72.1,False,"[('95123', 16.0), ('95051', 72.0), ('95014', 60.8), ('95111', 19.3), ('94087', 66.5), ('95125', 46.6), ('95124', 51.6), ('94086', 57.9), ('95008', 72.1), ('95136', 26.9), ('95050', 63.1), ('95121', 14.4), ('94040', 39.5), ('94043', 28.4), ('95118', 39.6), ('95070', 64.1), ('95131', 31.4), ('95134', 23.8), ('95032', 35.8), ('94306', 14.9), ('95054', 44.1), ('94024', 46.7), ('94089', 35.9), ('94085', 48.8), ('94022', 26.6), ('94041', 38.8), ('95030', 48.8)]"
94025,A_5mi_C11,85.9,False,"[('94087', 14.8), ('94086', 16.7), ('94303', 71.1), ('94403', 22.9), ('94061', 68.6), ('94404', 27.0), ('94040', 38.0), ('94043', 44.2), ('94070', 46.4), ('94002', 31.8), ('94306', 67.1), ('94402', 14.5), ('94024', 28.4), ('94089', 22.9), ('94085', 19.1), ('94022', 38.9), ('94301', 85.9), ('94041', 38.1), ('94065', 40.6)]"
95050,A_5mi_C11,83.9,False,"[('95035', 33.9), ('95123', 18.0), ('95051', 83.9), ('95014', 33.7), ('95127', 28.2), ('95111', 28.7), ('94087', 58.5), ('95125', 54.5), ('95124', 41.3), ('94086', 62.9), ('95008', 55.7), ('95136', 31.8), ('95148', 19.8), ('95129', 63.1), ('95121', 27.9), ('94040', 34.6), ('94043', 32.8), ('95118', 35.9), ('95070', 30.6), ('95131', 64.9), ('95134', 52.4), ('95032', 21.6), ('94306', 12.8), ('95054', 72.9), ('94024', 32.9), ('94089', 51.5), ('94085', 60.4), ('94022', 14.1), ('94041', 37.1), ('95030', 24.1)]"
94118,A_5mi_C11,90.0,True,"[('94112', 61.8), ('94110', 70.1), ('94080', 25.0), ('94015', 39.9), ('94122', 82.6), ('94121', 84.0), ('94066', 12.5), ('94116', 75.4), ('94117', 90.0), ('94114', 80.7), ('94115', 86.9), ('94107', 66.8), ('94131', 76.2), ('94123', 82.3), ('94127', 72.4), ('94105', 65.4), ('94158', 62.5)]"
95120,A_5mi_C11,63.4,False,"[('95123', 63.4), ('95111', 40.8), ('95125', 31.3), ('95124', 42.3), ('95008', 24.5), ('95136', 49.0), ('95148', 11.6), ('95121', 28.6), ('95118', 51.1), ('95032', 55.6), ('95030', 30.2)]"
94117,A_5mi_C11,90.6,True,"[('94112', 69.4), ('94110', 79.9), ('94080', 31.4), ('94015', 44.3), ('94122', 80.3), ('94121', 76.3), ('94066', 17.5), ('94116', 75.8), ('94118', 90.0), ('94114', 90.6), ('94115', 88.4), ('94107', 75.7), ('94131', 84.9), ('94123', 79.8), ('94127', 78.6), ('94105', 70.3), ('94158', 70.1)]"
94044,A_5mi_C11,75.5,False,"[('94112', 30.8), ('94110', 14.6), ('94080', 59.5), ('94015', 54.1), ('94122', 14.3), ('94403', 14.3), ('94066', 75.5), ('94010', 42.3), ('94116', 20.1), ('94114', 13.2), ('94131', 18.6), ('94402', 22.5), ('94030', 62.8), ('94127', 24.1)]"
94061,A_5mi_C11,71.8,False,"[('94303', 41.6), ('94403', 42.8), ('94010', 15.4), ('94025', 68.6), ('94404', 40.9), ('94040', 17.4), ('94043', 19.5), ('94070', 71.8), ('94002', 55.5), ('94306', 42.1), ('94402', 36.5), ('94024', 12.3), ('94022', 25.7), ('94301', 56.2), ('94041', 16.4), ('94065', 53.8)]"
94404,A_5mi_C11,83.7,False,"[('94080', 12.1), ('94303', 12.8), ('94403', 78.3), ('94066', 15.9), ('94010', 51.6), ('94025', 27.0), ('94061', 40.9), ('94070', 63.1), ('94002', 69.8), ('94402', 57.3), ('94030', 31.9), ('94301', 17.1), ('94065', 83.7)]"
95121,A_5mi_C11,84.5,False,"[('95035', 15.8), ('95123', 61.4), ('95051', 17.1), ('95127', 58.5), ('95111', 84.5), ('95125', 59.6), ('95124', 39.0), ('95008', 30.0), ('95136', 70.2), ('95148', 74.5), ('95129', 14.4), ('95050', 27.9), ('95120', 28.6), ('95118', 50.2), ('95131', 35.3), ('95032', 26.3), ('95054', 14.4), ('95030', 11.1)]"
94040,A_5mi_C11,93.1,True,"[('95051', 47.4), ('95014', 54.5), ('94087', 70.0), ('94086', 68.8), ('95008', 17.6), ('94303', 50.6), ('95129', 39.5), ('94025', 38.0), ('95050', 34.6), ('94061', 17.4), ('94043', 77.9), ('95070', 27.2), ('95131', 15.5), ('95134', 28.0), ('94306', 68.6), ('95054', 41.6), ('94024', 81.7), ('94089', 60.5), ('94085', 66.3), ('94022', 67.5), ('94301', 50.1), ('94041', 93.1)]"
94114,A_5mi_C11,91.8,True,"[('94112', 76.2), ('94110', 88.8), ('94080', 38.1), ('94015', 48.3), ('94122', 75.4), ('94121', 68.6), ('94066', 22.9), ('94116', 73.8), ('94118', 80.7), ('94117', 90.6), ('94044', 13.2), ('94115', 82.5), ('94107', 82.3), ('94131', 91.8), ('94123', 73.2), ('94030', 10.7), ('94127', 82.5), ('94105', 71.3), ('94158', 75.0)]"
94115,A_5mi_C11,90.6,True,"[('94112', 59.4), ('94110', 75.1), ('94080', 23.8), ('94015', 34.3), ('94122', 71.0), ('94121', 71.1), ('94066', 10.8), ('94116', 65.3), ('94118', 86.9), ('94117', 88.4), ('94114', 82.5), ('94107', 75.6), ('94131', 74.9), ('94123', 90.6), ('94127', 67.5), ('94105', 78.0), ('94158', 73.3)]"
94043,A_5mi_C11,83.8,False,"[('95035', 11.9), ('95051', 42.7), ('95014', 35.6), ('94087', 58.1), ('94086', 64.8), ('95008', 10.1), ('94303', 65.1), ('95129', 28.4), ('94025', 44.2), ('95050', 32.8), ('94061', 19.5), ('94040', 77.9), ('95070', 13.3), ('95131', 19.5), ('95134', 38.7), ('94306', 70.3), ('95054', 47.2), ('94024', 60.1), ('94089', 72.7), ('94085', 69.4), ('94022', 50.2), ('94301', 57.0), ('94041', 83.8)]"
95118,A_5mi_C11,84.6,False,"[('95123', 69.3), ('95051', 29.9), ('95014', 11.7), ('95127', 21.2), ('95111', 63.3), ('94087', 15.2), ('95125', 75.2), ('95124', 84.6), ('94086', 12.7), ('95008', 65.3), ('95136', 77.9), ('95148', 28.5), ('95129', 39.6), ('95050', 35.9), ('95120', 51.1), ('95121', 50.2), ('95070', 27.8), ('95131', 23.4), ('95032', 71.3), ('95054', 15.4), ('95030', 51.1)]"
95070,A_5mi_C11,66.7,False,"[('95051', 39.3), ('95014', 66.7), ('94087', 44.6), ('95125', 25.3), ('95124', 40.7), ('94086', 33.0), ('95008', 54.3), ('95136', 12.9), ('95129', 64.1), ('95050', 30.6), ('94040', 27.2), ('94043', 13.3), ('95118', 27.8), ('95032', 36.5), ('95054', 16.1), ('94024', 40.1), ('94089', 13.6), ('94085', 24.3), ('94022', 27.0), ('94041', 24.2), ('95030', 61.5)]"
95131,A_5mi_C11,66.6,False,"[('95035', 63.3), ('95123', 14.3), ('95051', 51.6), ('95127', 51.9), ('95111', 30.1), ('94087', 31.1), ('95125', 44.1), ('95124', 23.4), ('94086', 39.2), ('95008', 30.6), ('95136', 27.4), ('95148', 35.5), ('95129', 31.4), ('95050', 64.9), ('95121', 35.3), ('94040', 15.5), ('94043', 19.5), ('95118', 23.4), ('95134', 65.7), ('95054', 66.6), ('94024', 11.1), ('94089', 41.3), ('94085', 42.2), ('94041', 18.9)]"
94070,A_5mi_C11,82.8,False,"[('94303', 23.9), ('94403', 69.2), ('94010', 37.4), ('94025', 46.4), ('94061', 71.8), ('94404', 63.1), ('94002', 82.8), ('94306', 20.3), ('94402', 60.8), ('94030', 17.4), ('94301', 34.2), ('94065', 72.3)]"
95134,A_5mi_C11,75.6,False,"[('95035', 65.0), ('95051', 47.5), ('95127', 25.7), ('94087', 36.0), ('95125', 19.7), ('94086', 48.1), ('95008', 15.4), ('94303', 19.9), ('95148', 10.8), ('95129', 23.8), ('95050', 52.4), ('94040', 28.0), ('94043', 38.7), ('95131', 65.7), ('94306', 15.5), ('95054', 75.6), ('94024', 18.7), ('94089', 63.1), ('94085', 56.1), ('94041', 33.1)]"
94107,A_5mi_C11,91.3,True,"[('94112', 67.3), ('94110', 89.9), ('94080', 36.3), ('94015', 38.8), ('94122', 58.3), ('94121', 52.9), ('94066', 20.5), ('94116', 56.9), ('94118', 66.8), ('94117', 75.7), ('94114', 82.3), ('94115', 75.6), ('94131', 77.4), ('94123', 68.5), ('94030', 10.6), ('94127', 67.9), ('94105', 81.4), ('94158', 91.3)]"
94131,A_5mi_C11,91.8,True,"[('94112', 84.0), ('94110', 86.7), ('94080', 44.4), ('94015', 55.9), ('94122', 77.0), ('94121', 67.6), ('94066', 28.8), ('94116', 77.9), ('94118', 76.2), ('94117', 84.9), ('94044', 18.6), ('94114', 91.8), ('94115', 74.9), ('94107', 77.4), ('94123', 65.8), ('94030', 15.1), ('94127', 90.0), ('94105', 64.0), ('94158', 69.3)]"
94002,A_5mi_C11,84.5,False,"[('94303', 12.6), ('94403', 84.5), ('94066', 13.6), ('94010', 52.8), ('94025', 31.8), ('94061', 55.5), ('94404', 69.8), ('94070', 82.8), ('94402', 76.5), ('94030', 30.5), ('94301', 20.8), ('94065', 70.9)]"
95032,A_5mi_C11,75.3,False,"[('95123', 51.9), ('95051', 19.7), ('95014', 13.9), ('95111', 38.6), ('94087', 10.7), ('95125', 49.9), ('95124', 75.3), ('95008', 58.8), ('95136', 52.2), ('95129', 35.8), ('95050', 21.6), ('95120', 55.6), ('95121', 26.3), ('95118', 71.3), ('95070', 36.5), ('95030', 70.4)]"
94306,A_5mi_C11,79.8,False,"[('95051', 22.3), ('95014', 31.2), ('94087', 40.7), ('94086', 41.9), ('94303', 72.6), ('95129', 14.9), ('94025', 67.1), ('95050', 12.8), ('94061', 42.1), ('94040', 68.6), ('94043', 70.3), ('94070', 20.3), ('95134', 15.5), ('95054', 22.5), ('94024', 57.1), ('94089', 44.5), ('94085', 43.2), ('94022', 63.3), ('94301', 79.8), ('94041', 68.0), ('94065', 14.6)]"
94402,A_5mi_C11,78.3,False,"[('94080', 17.2), ('94403', 78.3), ('94066', 27.5), ('94010', 69.2), ('94025', 14.5), ('94044', 22.5), ('94061', 36.5), ('94404', 57.3), ('94070', 60.8), ('94002', 76.5), ('94030', 46.5), ('94065', 51.7)]"
95054,A_5mi_C11,75.6,False,"[('95035', 46.9), ('95051', 70.5), ('95014', 26.0), ('95127', 23.3), ('95111', 12.8), ('94087', 56.3), ('95125', 32.2), ('95124', 19.4), ('94086', 68.1), ('95008', 32.1), ('95136', 13.7), ('94303', 21.6), ('95148', 11.4), ('95129', 44.1), ('95050', 72.9), ('95121', 14.4), ('94040', 41.6), ('94043', 47.2), ('95118', 15.4), ('95070', 16.1), ('95131', 66.6), ('95134', 75.6), ('94306', 22.5), ('94024', 34.0), ('94089', 72.1), ('94085', 73.5), ('94022', 16.4), ('94301', 12.9), ('94041', 46.3)]"
94123,A_5mi_C11,90.6,True,"[('94112', 50.7), ('94110', 66.4), ('94080', 16.9), ('94015', 27.1), ('94122', 65.2), ('94121', 68.5), ('94116', 58.6), ('94118', 82.3), ('94117', 79.8), ('94114', 73.2), ('94115', 90.6), ('94107', 68.5), ('94131', 65.8), ('94127', 58.9), ('94105', 76.5), ('94158', 68.2)]"
94024,A_5mi_C11,81.7,False,"[('95051', 46.8), ('95014', 70.8), ('94087', 71.6), ('94086', 63.0), ('95008', 23.2), ('94303', 36.1), ('95129', 46.7), ('94025', 28.4), ('95050', 32.9), ('94061', 12.3), ('94040', 81.7), ('94043', 60.1), ('95070', 40.1), ('95131', 11.1), ('95134', 18.7), ('94306', 57.1), ('95054', 34.0), ('94089', 47.2), ('94085', 56.4), ('94022', 74.9), ('94301', 38.8), ('94041', 75.6), ('95030', 12.6)]"
94089,A_5mi_C11,85.0,False,"[('95035', 31.3), ('95051', 57.8), ('95014', 30.4), ('94087', 60.9), ('95125', 13.8), ('94086', 74.3), ('95008', 18.9), ('94303', 44.7), ('95129', 35.9), ('94025', 22.9), ('95050', 51.5), ('94040', 60.5), ('94043', 72.7), ('95070', 13.6), ('95131', 41.3), ('95134', 63.1), ('94306', 44.5), ('95054', 72.1), ('94024', 47.2), ('94085', 85.0), ('94022', 31.2), ('94301', 33.8), ('94041', 66.8)]"
94085,A_5mi_C11,89.0,False,"[('95035', 26.2), ('95051', 70.1), ('95014', 42.0), ('94087', 75.0), ('95125', 20.9), ('95124', 14.5), ('94086', 89.0), ('95008', 29.2), ('94303', 37.7), ('95129', 48.8), ('94025', 19.1), ('95050', 60.4), ('94040', 66.3), ('94043', 69.4), ('95070', 24.3), ('95131', 42.2), ('95134', 56.1), ('94306', 43.2), ('95054', 73.5), ('94024', 56.4), ('94089', 85.0), ('94022', 36.9), ('94301', 29.9), ('94041', 71.3)]"
94030,A_5mi_C11,77.4,False,"[('94112', 26.4), ('94110', 14.6), ('94080', 63.6), ('94015', 38.1), ('94403', 41.1), ('94066', 77.4), ('94010', 74.7), ('94116', 10.9), ('94044', 62.8), ('94404', 31.9), ('94114', 10.7), ('94070', 17.4), ('94107', 10.6), ('94131', 15.1), ('94002', 30.5), ('94402', 46.5), ('94127', 17.9), ('94065', 20.4)]"
94127,A_5mi_C11,90.0,True,"[('94112', 87.9), ('94110', 77.5), ('94080', 48.1), ('94015', 64.2), ('94122', 80.1), ('94121', 68.7), ('94066', 33.1), ('94116', 84.5), ('94118', 72.4), ('94117', 78.6), ('94044', 24.1), ('94114', 82.5), ('94115', 67.5), ('94107', 67.9), ('94131', 90.0), ('94123', 58.9), ('94030', 17.9), ('94105', 54.7), ('94158', 59.8)]"
94022,A_5mi_C11,74.9,False,"[('95051', 25.5), ('95014', 55.8), ('94087', 47.8), ('94086', 41.2), ('94303', 38.1), ('95129', 26.6), ('94025', 38.9), ('95050', 14.1), ('94061', 25.7), ('94040', 67.5), ('94043', 50.2), ('95070', 27.0), ('94306', 63.3), ('95054', 16.4), ('94024', 74.9), ('94089', 31.2), ('94085', 36.9), ('94301', 47.2), ('94041', 61.2)]"
94301,A_5mi_C11,85.9,False,"[('95051', 10.2), ('95014', 16.0), ('94087', 24.8), ('94086', 27.2), ('94303', 80.7), ('94403', 13.0), ('94025', 85.9), ('94061', 56.2), ('94404', 17.1), ('94040', 50.1), ('94043', 57.0), ('94070', 34.2), ('94002', 20.8), ('94306', 79.8), ('95054', 12.9), ('94024', 38.8), ('94089', 33.8), ('94085', 29.9), ('94022', 47.2), ('94041', 50.5), ('94065', 29.4)]"
94041,A_5mi_C11,93.1,True,"[('95051', 49.4), ('95014', 49.9), ('94087', 70.0), ('94086', 71.9), ('95008', 17.3), ('94303', 53.3), ('95129', 38.8), ('94025', 38.1), ('95050', 37.1), ('94061', 16.4), ('94040', 93.1), ('94043', 83.8), ('95070', 24.2), ('95131', 18.9), ('95134', 33.1), ('94306', 68.0), ('95054', 46.3), ('94024', 75.6), ('94089', 66.8), ('94085', 71.3), ('94022', 61.2), ('94301', 50.5)]"
94105,A_5mi_C11,87.2,False,"[('94112', 51.2), ('94110', 73.0), ('94080', 21.4), ('94015', 25.0), ('94122', 51.6), ('94121', 50.3), ('94116', 47.7), ('94118', 65.4), ('94117', 70.3), ('94114', 71.3), ('94115', 78.0), ('94107', 81.4), ('94131', 64.0), ('94123', 76.5), ('94127', 54.7), ('94158', 87.2)]"
95030,A_5mi_C11,70.4,False,"[('95123', 27.8), ('95051', 26.5), ('95014', 32.4), ('95111', 20.1), ('94087', 21.8), ('95125', 38.3), ('95124', 63.4), ('94086', 14.4), ('95008', 62.6), ('95136', 31.7), ('95129', 48.8), ('95050', 24.1), ('95120', 30.2), ('95121', 11.1), ('95118', 51.1), ('95070', 61.5), ('95032', 70.4), ('94024', 12.6)]"
94065,A_5mi_C11,83.7,False,"[('94303', 24.1), ('94403', 71.0), ('94010', 39.6), ('94025', 40.6), ('94061', 53.8), ('94404', 83.7), ('94070', 72.3), ('94002', 70.9), ('94306', 14.6), ('94402', 51.7), ('94030', 20.4), ('94301', 29.4)]"
94158,A_5mi_C11,91.3,True,"[('94112', 59.0), ('94110', 81.3), ('94080', 30.4), ('94015', 31.6), ('94122', 52.0), ('94121', 48.0), ('94066', 15.5), ('94116', 49.9), ('94118', 62.5), ('94117', 70.1), ('94114', 75.0), ('94115', 73.3), ('94107', 91.3), ('94131', 69.3), ('94123', 68.2), ('94127', 59.8), ('94105', 87.2)]"
98052,A_5mi_C12,69.1,False,"[('98115', 35.2), ('98103', 16.8), ('98034', 55.0), ('98006', 26.1), ('98033', 69.1), ('98004', 47.7), ('98155', 19.2), ('98029', 16.8), ('98074', 51.8), ('98008', 57.0), ('98040', 19.7), ('98075', 33.8), ('98112', 27.5), ('98053', 55.6), ('98005', 53.9)]"
98115,A_5mi_C12,76.3,False,"[('98052', 35.2), ('98103', 76.3), ('98034', 67.0), ('98118', 18.4), ('98006', 13.0), ('98033', 62.8), ('98004', 48.3), ('98155', 57.0), ('98117', 57.2), ('98008', 20.0), ('98040', 26.1), ('98112', 67.0), ('98199', 44.6), ('98005', 37.6), ('98177', 48.0)]"
98103,A_5mi_C12,80.0,False,"[('98052', 16.8), ('98115', 76.3), ('98034', 46.5), ('98118', 16.4), ('98033', 41.2), ('98004', 34.3), ('98155', 53.6), ('98117', 80.0), ('98040', 20.0), ('98112', 62.7), ('98199', 64.9), ('98005', 22.9), ('98177', 60.0)]"
98034,A_5mi_C12,73.1,False,"[('98052', 55.0), ('98115', 67.0), ('98103', 46.5), ('98033', 73.1), ('98004', 40.8), ('98155', 58.1), ('98117', 31.0), ('98074', 15.6), ('98008', 25.5), ('98040', 14.2), ('98112', 41.8), ('98053', 17.9), ('98199', 18.0), ('98005', 36.2), ('98177', 34.1)]"
98118,A_5mi_C12,79.6,False,"[('98115', 18.4), ('98103', 16.4), ('98059', 31.5), ('98006', 50.7), ('98033', 18.8), ('98004', 47.5), ('98008', 24.2), ('98040', 79.6), ('98075', 10.6), ('98112', 45.1), ('98199', 18.3), ('98005', 40.9)]"
98059,A_5mi_C12,60.2,False,"[('98118', 31.5), ('98006', 60.2), ('98004', 21.9), ('98029', 45.3), ('98074', 23.9), ('98027', 53.7), ('98008', 32.5), ('98040', 37.5), ('98075', 40.0), ('98005', 28.4)]"
98006,A_5mi_C12,66.2,False,"[('98052', 26.1), ('98115', 13.0), ('98118', 50.7), ('98059', 60.2), ('98033', 28.4), ('98004', 56.4), ('98029', 41.6), ('98074', 41.5), ('98027', 28.7), ('98008', 60.8), ('98040', 66.2), ('98075', 50.1), ('98112', 29.6), ('98053', 17.8), ('98005', 64.0)]"
98033,A_5mi_C12,73.1,False,"[('98052', 69.1), ('98115', 62.8), ('98103', 41.2), ('98034', 73.1), ('98118', 18.8), ('98006', 28.4), ('98004', 63.9), ('98155', 36.3), ('98117', 24.6), ('98074', 32.4), ('98008', 47.3), ('98040', 31.9), ('98075', 20.4), ('98112', 52.7), ('98053', 29.0), ('98199', 16.9), ('98005', 60.6), ('98177', 19.7)]"
98004,A_5mi_C12,84.4,False,"[('98052', 47.7), ('98115', 48.3), ('98103', 34.3), ('98034', 40.8), ('98118', 47.5), ('98059', 21.9), ('98006', 56.4), ('98033', 63.9), ('98155', 15.1), ('98117', 19.9), ('98029', 16.7), ('98074', 35.1), ('98008', 58.4), ('98040', 64.6), ('98075', 30.4), ('98112', 64.1), ('98053', 20.7), ('98199', 19.6), ('98005', 84.4)]"
98155,A_5mi_C12,67.3,False,"[('98052', 19.2), ('98115', 57.0), ('98103', 53.6), ('98034', 58.1), ('98033', 36.3), ('98004', 15.1), ('98117', 46.7), ('98112', 28.3), ('98199', 26.4), ('98177', 67.3)]"
98117,A_5mi_C12,80.0,False,"[('98115', 57.2), ('98103', 80.0), ('98034', 31.0), ('98033', 24.6), ('98004', 19.9), ('98155', 46.7), ('98040', 10.7), ('98112', 48.2), ('98199', 75.4), ('98005', 10.1), ('98177', 66.0)]"
98029,A_5mi_C12,78.0,False,"[('98052', 16.8), ('98059', 45.3), ('98006', 41.6), ('98004', 16.7), ('98074', 56.9), ('98027', 60.7), ('98008', 47.3), ('98040', 14.8), ('98075', 78.0), ('98053', 33.5), ('98005', 27.8)]"
98074,A_5mi_C12,77.0,False,"[('98052', 51.8), ('98034', 15.6), ('98059', 23.9), ('98006', 41.5), ('98033', 32.4), ('98004', 35.1), ('98029', 56.9), ('98027', 23.1), ('98008', 73.6), ('98040', 20.1), ('98075', 77.0), ('98053', 68.8), ('98005', 48.5)]"
98027,A_5mi_C12,60.7,False,"[('98059', 53.7), ('98006', 28.7), ('98029', 60.7), ('98074', 23.1), ('98008', 19.9), ('98075', 42.0)]"
98008,A_5mi_C12,73.6,False,"[('98052', 57.0), ('98115', 20.0), ('98034', 25.5), ('98118', 24.2), ('98059', 32.5), ('98006', 60.8), ('98033', 47.3), ('98004', 58.4), ('98029', 47.3), ('98074', 73.6), ('98027', 19.9), ('98040', 40.9), ('98075', 66.9), ('98112', 26.8), ('98053', 49.6), ('98005', 73.4)]"
98040,A_5mi_C12,79.6,False,"[('98052', 19.7), ('98115', 26.1), ('98103', 20.0), ('98034', 14.2), ('98118', 79.6), ('98059', 37.5), ('98006', 66.2), ('98033', 31.9), ('98004', 64.6), ('98117', 10.7), ('98029', 14.8), ('98074', 20.1), ('98008', 40.9), ('98075', 23.1), ('98112', 51.7), ('98199', 16.3), ('98005', 59.4)]"
98075,A_5mi_C12,78.0,False,"[('98052', 33.8), ('98118', 10.6), ('98059', 40.0), ('98006', 50.1), ('98033', 20.4), ('98004', 30.4), ('98029', 78.0), ('98074', 77.0), ('98027', 42.0), ('98008', 66.9), ('98040', 23.1), ('98053', 48.8), ('98005', 43.7)]"
98112,A_5mi_C12,67.0,False,"[('98052', 27.5), ('98115', 67.0), ('98103', 62.7), ('98034', 41.8), ('98118', 45.1), ('98006', 29.6), ('98033', 52.7), ('98004', 64.1), ('98155', 28.3), ('98117', 48.2), ('98008', 26.8), ('98040', 51.7), ('98199', 49.8), ('98005', 49.5), ('98177', 27.0)]"
